fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,date,fire_scar,site,site_remove,plot,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
608cdf4a-49b0-4aab-ad82-5e48bb72f0f8,2024-07-16 00:17:37 UTC,2024-07-17 06:37:21 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-16 04:56:15 UTC,2024-07-17 06:37:23 UTC,2,,,,,,,2024-07-15,Lost Horse,LOHO3,3,A,,,,,
cd136405-55f4-4884-bc56-bf672a8cd1f8,2024-07-16 00:20:04 UTC,2024-07-17 06:37:35 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-16 04:56:16 UTC,2024-07-17 06:37:37 UTC,2,,,,,,,2024-07-15,Lost Horse,LOHO3,3,B,,,,,
c410b24a-70c0-4ecf-9ab9-51be51ba2496,2024-07-16 00:24:44 UTC,2024-07-17 06:37:39 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-16 04:56:17 UTC,2024-07-17 06:37:40 UTC,2,,,,,,,2024-07-15,Lost Horse,LOHO3,3,C,,,,,
2337d4d9-2a46-4ab1-a903-6c7e3b657f93,2024-07-18 19:59:07 UTC,2024-07-18 20:05:17 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 16:52:27 UTC,2024-07-19 16:52:27 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo4,3,A,,,,,
14d92f04-141b-4045-8d85-b74607d4830f,2024-07-18 20:05:18 UTC,2024-07-18 20:13:13 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 16:52:28 UTC,2024-07-19 16:52:28 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo4,3,B,,,,,
3e9af97a-f770-4e0a-8876-ce341c7e7bf1,2024-07-18 20:13:13 UTC,2024-07-18 20:20:34 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 16:52:29 UTC,2024-07-19 16:52:29 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo4,3,C,,,,,
4268f668-4502-4af8-8f43-9e6df66af8cf,2024-07-18 22:32:20 UTC,2024-07-18 22:41:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 16:52:29 UTC,2024-07-19 16:52:29 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo5,3,A,,,,,
1bc7988a-d1a5-4e29-9efb-995dcf82e27e,2024-07-18 22:41:46 UTC,2024-07-18 22:47:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 16:52:30 UTC,2024-07-19 16:52:30 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo5,3,B,,,,,
644bfcee-7977-4d45-ac17-9806e6b7daac,2024-07-18 22:47:45 UTC,2024-07-18 22:53:50 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 16:52:30 UTC,2024-07-19 16:52:30 UTC,1,,,,,,,2024-07-18,Lost Horse,LoHo5,3,C,,,,,
d2e6e721-46b9-4c7e-8b7b-0ab164546971,2024-07-19 01:14:11 UTC,2024-07-19 01:18:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:41 UTC,2024-07-19 18:39:41 UTC,1,,,,,,,2024-07-18,Haystack,LoHo6,3,A,,,,,
394b192e-428c-48ff-b7aa-030feb988013,2024-07-19 01:18:34 UTC,2024-07-19 01:20:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:42 UTC,2024-07-19 18:39:42 UTC,1,,,,,,,2024-07-18,Haystack,LoHo6,3,B,,,,,
f537930c-66a4-46a5-9ca5-5a90ba1de8fd,2024-07-19 01:20:39 UTC,2024-07-19 01:21:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 18:39:42 UTC,2024-07-19 18:39:42 UTC,1,,,,,,,2024-07-18,Haystack,LoHo6,3,C,,,,,
ea8c0664-1c72-4997-8ae5-a63b355e0ee5,2024-07-25 20:36:21 UTC,2024-07-25 20:43:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-26 17:21:59 UTC,2024-07-26 17:21:59 UTC,1,,,,,,,2024-07-25,Haystack,Hays4,3,A,,,,,
afd54d50-2533-4659-8864-85f48d9b204f,2024-07-25 20:43:19 UTC,2024-07-25 20:47:19 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-26 17:22:00 UTC,2024-07-26 17:22:00 UTC,1,,,,,,,2024-07-25,Haystack,Hays4,3,B,,,,,
4ab0cd1e-6777-4ed5-9ae4-3b35057a37d7,2024-07-25 20:47:20 UTC,2024-07-25 20:51:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-26 17:22:01 UTC,2024-07-26 17:22:01 UTC,1,,,,,,,2024-07-25,Haystack,Hays4,3,C,,,,,
edb6bb61-1111-4baf-976c-5580b2af2e04,2024-07-25 23:47:56 UTC,2024-07-25 23:51:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-26 17:22:01 UTC,2024-07-26 17:22:01 UTC,1,,,,,,,2024-07-25,Haystack,Hays5,3,C,,,,,
b4fae243-b67f-4694-a212-846e5a5b3d24,2024-07-25 23:51:49 UTC,2024-07-25 23:57:19 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-26 17:22:02 UTC,2024-07-26 17:22:02 UTC,1,,,,,,,2024-07-25,Haystack,Hays5,3,B,,,,,
2c1f421c-b2fc-450b-ad49-068ab9e7dffc,2024-07-25 23:57:20 UTC,2024-07-26 00:06:06 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-26 17:22:03 UTC,2024-07-26 17:22:03 UTC,1,,,,,,,2024-07-25,Haystack,Hays5,3,A,,,,,
1d0b7ebf-b6ad-41a1-b1d9-ef99a828dfe9,2024-07-26 02:11:58 UTC,2024-07-26 02:12:53 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-26 17:22:03 UTC,2024-07-26 17:22:03 UTC,1,,,,,,,2024-07-25,Haystack,Hays6,3,A,,,,,
09582f54-2875-451c-8d0b-e9e90e3321eb,2024-07-26 02:12:55 UTC,2024-07-26 02:16:00 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-26 17:22:04 UTC,2024-07-26 17:22:04 UTC,1,,,,,,,2024-07-25,Haystack,Hays6,3,B,,,,,
198bec8a-c767-4319-9280-99611e5e599e,2024-07-26 02:16:01 UTC,2024-07-26 02:21:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-26 17:22:04 UTC,2024-07-26 17:22:04 UTC,1,,,,,,,2024-07-25,Haystack,Hays6,3,C,,,,,
2098193e-b429-4990-9de2-97acb67e811d,2024-07-28 23:41:54 UTC,2024-07-29 00:11:56 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-29 04:41:48 UTC,2024-07-29 04:41:48 UTC,1,,,,,,,2024-07-28,McCoy Creek,McCr4,3,A,,,,,
725ed944-a116-4afb-86cd-c3b48e690323,2024-07-28 19:04:04 UTC,2024-07-28 19:28:37 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-29 04:43:50 UTC,2024-07-29 04:43:50 UTC,1,,,,,,,2024-07-28,McCoy Creek,MCCR1,3,C,,,,,
6fd181db-5215-4f27-bf9d-64b46b3c8aae,2024-07-28 19:28:39 UTC,2024-07-28 19:50:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-29 04:43:51 UTC,2024-07-29 04:43:51 UTC,1,,,,,,,2024-07-28,McCoy Creek,MCCR1,3,B,,,,,
eb328699-4a67-4112-8e24-ac422e11b2d0,2024-07-28 19:50:11 UTC,2024-07-28 20:06:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-29 04:43:52 UTC,2024-07-29 04:43:52 UTC,1,,,,,,,2024-07-28,McCoy Creek,MCCR1,3,A,,,,,
379291df-bfab-4228-9283-093f693c2677,2024-07-28 23:07:20 UTC,2024-07-28 23:34:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-29 04:43:52 UTC,2024-07-29 04:43:52 UTC,1,,,,,,,2024-07-28,McCoy Creek,McCr4,3,C,,,,,
2f9705e7-b02c-40cd-8c11-d80527692ffd,2024-07-28 23:34:52 UTC,2024-07-28 23:59:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-29 04:43:53 UTC,2024-07-29 04:43:53 UTC,1,,,,,,,2024-07-28,McCoy Creek,McCr4,3,B,,,,,
b74e754b-a6b6-43da-9c58-e122ca04e7cd,2024-07-29 17:31:33 UTC,2024-07-29 17:41:19 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:39:02 UTC,2024-07-30 05:39:02 UTC,1,,,,,,,2024-07-29,McCoy Creek,McCr5,3,A,,,,,
c0127c36-d505-4d80-88df-4c007daf27d7,2024-07-29 17:41:20 UTC,2024-07-29 17:49:22 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:39:03 UTC,2024-07-30 05:39:03 UTC,1,,,,,,,2024-07-29,McCoy Creek,McCr5,3,B,,,,,
34606118-9e7b-4630-97be-02fc5c9d69cd,2024-07-29 17:49:23 UTC,2024-07-29 17:54:48 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:39:03 UTC,2024-07-30 05:39:03 UTC,1,,,,,,,2024-07-29,McCoy Creek,McCr5,3,C,,,,,
87dffaa1-1adc-423b-9a63-df3e7d4e74aa,2024-07-30 00:05:00 UTC,2024-07-30 00:24:28 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:39:04 UTC,2024-07-30 05:39:04 UTC,1,,,,,,,2024-07-29,McCoy Creek,McCr2,3,A,,,,,
ad21686e-64f9-4ccd-878a-ab161249ccf0,2024-07-30 00:24:29 UTC,2024-07-30 00:44:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:39:05 UTC,2024-07-30 05:39:05 UTC,1,,,,,,,2024-07-29,McCoy Creek,McCr2,3,B,,,,,
b583f7ca-1188-4e2c-a41c-58f2053c96bb,2024-07-30 00:44:45 UTC,2024-07-30 01:04:13 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:39:06 UTC,2024-07-30 05:39:06 UTC,1,,,,,,,2024-07-29,McCoy Creek,McCr2,3,C,,,,,
1d2ec9ef-7847-4f09-bcc8-37073ddf15b3,2024-07-29 19:55:48 UTC,2024-07-29 20:05:25 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:39:28 UTC,2024-07-30 05:39:28 UTC,1,,,,,,,2024-07-29,McCoy Creek,McCr6,3,A,,,,,
c18eb21f-cee3-4682-91b0-506a66e5d13a,2024-07-29 20:05:26 UTC,2024-07-29 20:11:23 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:39:29 UTC,2024-07-30 05:39:29 UTC,1,,,,,,,2024-07-29,McCoy Creek,McCr6,3,B,,,,,
ac6ed2bb-8cd8-46e3-86cb-daeacd60d200,2024-07-29 20:11:23 UTC,2024-07-29 20:21:24 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:39:30 UTC,2024-07-30 05:39:30 UTC,1,,,,,,,2024-07-29,McCoy Creek,McCr6,3,C,,,,,
8391c531-f590-421d-9e9f-9103daf48e59,2024-07-30 18:47:27 UTC,2024-07-30 19:06:58 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 06:52:28 UTC,2024-07-31 06:52:28 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr1,3,A,,,,,
0fd8e097-f1ce-4199-8f02-9a16798430d8,2024-07-30 19:06:59 UTC,2024-07-30 19:29:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 06:52:29 UTC,2024-07-31 06:52:29 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr1,3,B,,,,,
dacf83b1-ab70-4c57-b0ae-ab1620a58066,2024-07-30 19:29:20 UTC,2024-07-30 19:43:53 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 06:52:30 UTC,2024-07-31 06:52:30 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr1,3,C,,,,,
510728d0-9761-495f-8328-6caf595f4209,2024-07-30 22:36:24 UTC,2024-07-30 22:41:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 06:52:31 UTC,2024-07-31 06:52:31 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr2,3,A,,,,,
f2186206-671e-4007-9ec9-ac28b661813d,2024-07-30 22:41:52 UTC,2024-07-30 22:45:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 06:52:32 UTC,2024-07-31 06:52:32 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr2,3,B,,,,,
f6f9681d-2255-4580-b14d-dc0aa31d390d,2024-07-30 22:45:34 UTC,2024-07-30 22:49:11 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 06:52:32 UTC,2024-07-31 06:52:32 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr2,3,C,,,,,
cbb3c74b-7e77-4186-86b3-e87350e72ac1,2024-07-31 01:07:40 UTC,2024-07-31 01:36:06 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 06:52:33 UTC,2024-07-31 06:52:33 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr3,3,A,,,,,
c6ba30da-2b5d-442d-8036-31ea6937b516,2024-07-31 01:40:17 UTC,2024-07-31 02:09:29 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 06:52:33 UTC,2024-07-31 06:52:33 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr3,3,B,,,,,
fa66b98a-aed6-4a83-800b-2e4dd51678d2,2024-07-31 02:09:30 UTC,2024-07-31 02:37:01 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-31 06:52:34 UTC,2024-07-31 06:52:34 UTC,1,,,,,,,2024-07-30,Nugget Creek,NuCr3,3,C,,,,,
aa519078-75c9-41a4-bd1a-d377a76c3770,2024-07-31 19:45:32 UTC,2024-07-31 19:58:34 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:09:40 UTC,2024-08-01 05:09:40 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr4,3,C,,,,,
8d650dc7-9bf4-4e76-af29-4cdfd3f85586,2024-07-31 19:26:29 UTC,2024-07-31 21:20:38 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:09:41 UTC,2024-08-01 05:09:41 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr4,3,A,,,,,
ea7359e0-09cf-4d12-bcac-4d04eb46cd53,2024-07-31 23:10:22 UTC,2024-07-31 23:16:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:09:42 UTC,2024-08-01 05:09:42 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr5,3,C,,,,,
7a2bbc78-5a42-4bec-a463-a56bf01289ee,2024-07-31 23:04:16 UTC,2024-07-31 23:38:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:09:42 UTC,2024-08-01 05:09:42 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr5,3,B,,,,,
eed3805a-6616-4fc9-828a-0635e4a43363,2024-07-31 22:46:53 UTC,2024-07-31 23:38:30 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:09:43 UTC,2024-08-01 05:09:43 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr5,3,A,,,,,
6630ed27-30a7-4535-bc79-885a1bb412a6,2024-08-01 01:14:31 UTC,2024-08-01 01:28:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:09:43 UTC,2024-08-01 05:09:43 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr6,3,A,,,,,
efd5ead5-86c8-4d07-b896-58a1cd9f16db,2024-08-01 01:28:36 UTC,2024-08-01 01:42:08 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:09:44 UTC,2024-08-01 05:09:44 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr6,3,B,,,,,
dfcc27ef-5fbb-4515-ba65-d8d417e13cab,2024-08-01 01:42:09 UTC,2024-08-01 01:56:06 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:09:44 UTC,2024-08-01 05:09:44 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr6,3,C,,,,,
f6531768-2625-4527-b98e-b1a0c906b329,2024-07-31 21:14:03 UTC,2024-07-31 21:20:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-01 05:48:14 UTC,2024-08-01 05:48:14 UTC,1,,,,,,,2024-07-31,Nugget Creek,NuCr4,3,B,,,,,
c3eddfe7-4701-4873-8a2d-e73bc969ee6f,2024-08-01 19:07:02 UTC,2024-08-01 19:16:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 05:29:09 UTC,2024-08-02 05:29:09 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr1,3,A,,,,,
9f355292-ce07-427f-896c-2295a4babb4d,2024-08-01 19:16:50 UTC,2024-08-01 19:24:15 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 05:29:10 UTC,2024-08-02 05:29:10 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr1,3,B,,,,,
639663d4-c6ef-4941-ba5e-f5e5361f213f,2024-08-01 19:24:16 UTC,2024-08-01 19:32:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 05:29:11 UTC,2024-08-02 05:29:11 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr1,3,C,,,,,
e5bbd78e-abe6-445a-85a3-092e591dc100,2024-08-01 22:23:58 UTC,2024-08-01 22:31:45 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 05:29:11 UTC,2024-08-02 05:29:11 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr2,3,A,,,,,
61b2ea3a-8738-49b4-a799-622353c1531c,2024-08-01 22:31:47 UTC,2024-08-01 22:43:36 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 05:29:12 UTC,2024-08-02 05:29:12 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr2,3,B,,,,,
2e027ac2-3305-4f94-b83e-86f038bdaea9,2024-08-01 22:42:49 UTC,2024-08-01 22:51:06 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 05:29:12 UTC,2024-08-02 05:29:12 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr2,3,C,,,,,
a35eead7-88bc-4f56-9603-66a8bf54c99e,2024-08-02 01:36:46 UTC,2024-08-02 01:50:17 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 05:29:13 UTC,2024-08-02 05:29:13 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr3,3,A,,,,,
08bd62e7-22fa-4628-be7a-81d3ff37ec66,2024-08-02 01:50:18 UTC,2024-08-02 02:07:31 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 05:29:14 UTC,2024-08-02 05:29:14 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr3,3,B,,,,,
97f0268e-4bb3-4636-8243-9bab5b0aaa50,2024-08-02 02:07:32 UTC,2024-08-02 02:13:53 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-02 05:29:14 UTC,2024-08-02 05:29:14 UTC,1,,,,,,,2024-08-01,Munson Creek,MuCr3,3,C,,,,,
33a7b466-cb1c-4ef0-8751-35b830c5714b,2024-08-02 23:23:27 UTC,2024-08-02 23:38:52 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 04:16:06 UTC,2024-08-03 04:16:06 UTC,1,,,,,,,2024-08-02,Teklanika,Tekl5,3,A,,,,,
8c7559ff-884d-4708-beb6-c2b09fa0b20b,2024-08-02 23:38:53 UTC,2024-08-02 23:57:49 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 04:16:07 UTC,2024-08-03 04:16:07 UTC,1,,,,,,,2024-08-02,Teklanika,Tekl5,3,B,,,,,
ad4fbf55-223b-4dc5-a489-bc8123e65448,2024-08-02 23:57:50 UTC,2024-08-03 00:07:33 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 04:16:08 UTC,2024-08-03 04:16:08 UTC,1,,,,,,,2024-08-02,Teklanika,Tekl5,3,C,,,,,
850490a4-08e4-49fa-ab7d-18b673d3c0f7,2024-08-02 20:10:05 UTC,2024-08-02 20:30:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 15:18:54 UTC,2024-08-03 15:18:54 UTC,1,,,,,,,2024-08-02,Teklanika,Tekl4,3,A,,,,,
bb7fd1c1-f667-44bd-9072-3c066a7114ef,2024-08-02 20:30:04 UTC,2024-08-02 20:49:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 15:18:55 UTC,2024-08-03 15:18:55 UTC,1,,,,,,,2024-08-02,Teklanika,Tekl4,3,B,,,,,
9586f1a7-764e-4b99-b4c2-70531bf89b78,2024-08-02 20:49:26 UTC,2024-08-02 21:13:56 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 15:18:56 UTC,2024-08-03 15:18:56 UTC,1,,,,,,,2024-08-02,Teklanika,Tekl4,3,C,,,,,
a79aaf01-ae0d-4e85-a487-8938417c8673,2024-08-03 02:20:08 UTC,2024-08-03 02:33:03 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 15:18:57 UTC,2024-08-03 15:18:57 UTC,1,,,,,,,2024-08-02,Teklanika,Tekl6,3,C,,,,,
8c9fc23d-049a-4fa0-b389-db7130d36d3c,2024-08-03 02:08:29 UTC,2024-08-03 02:33:09 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-08-03 15:18:58 UTC,2024-08-03 15:18:58 UTC,1,,,,,,,2024-08-02,Teklanika,Tekl6,3,B,,,,,
