fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,date,fire_scar,fire_scar_other,site,elevation,latitude,longitude,slope,aspect,transect_orientation,severity,ground_severity,moisture_class,pre_fire_vegetation,site_notes,site_photo_start,site_photo_start_caption,site_photo_start_url,site_photo_end,site_photo_end_caption,site_photo_end_url,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
399dd128-c99e-4975-a4d0-10fed82febd6,2024-07-18 20:40:58 UTC,2024-08-30 19:23:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 16:52:34 UTC,2024-08-30 19:23:43 UTC,2,,,,65.16278601482412,-147.66172902817678,POINT (-147.66172902817678 65.16278601482412),2024-07-18,Lost Horse,,LoHo5,691,65.16473,147.66335,2,315,0,3,2,mesic,"Mid density Black spruce and willow, betula nana","Trees low severity burned, thick organics, limited understory vegetation, a lot of shrub resprouting. Fallen trees were not counted in tree inventory",1db59ca9-c00d-46ff-8749-b5b6a769feb0,,https://web.fulcrumapp.com/photos/view?photos=1db59ca9-c00d-46ff-8749-b5b6a769feb0,bcdbc859-e3b7-4496-b15a-f6644ce0ea15,,https://web.fulcrumapp.com/photos/view?photos=bcdbc859-e3b7-4496-b15a-f6644ce0ea15,696.552000575267,3.602185658006816,7.849214896139289,0.006523938849568367,265.51041976553824
dc44f1d2-78f6-4c06-945b-0512e7a2dd29,2024-07-18 23:38:30 UTC,2024-07-19 01:33:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-19 16:52:35 UTC,2024-07-19 16:52:35 UTC,1,,,,65.16170534499551,-147.66178544178766,POINT (-147.66178544178766 65.16170534499551),2024-07-18,Lost Horse,,LoHo6,690,65.16173,147.66177,4,90,0,1,1,subxeric,"Low density black spruce, willow.","GPS and elevation taken from Gaia, not gps. Patches of low severity and unburned moss. Some areas of thick ash layer on top of organic (2-3 cm) particularly near trees. Infrequent shrub regeneration. Large trees and lots of fallen trees. Near area of unburned trees. ",d0d803df-612c-4c2b-b0d9-b7862022e4a1,,https://web.fulcrumapp.com/photos/view?photos=d0d803df-612c-4c2b-b0d9-b7862022e4a1,e0a3e16a-5d30-4a01-a092-692255494992,,https://web.fulcrumapp.com/photos/view?photos=e0a3e16a-5d30-4a01-a092-692255494992,700.2575520046687,4.119415937908059,9.888626153265772,0.0,0.0
44f3a410-b1fe-4244-96e5-0d29973ab640,2024-07-22 19:13:03 UTC,2024-07-22 21:56:16 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:26:36 UTC,2024-07-24 03:26:36 UTC,1,,,,65.48889096459155,-148.3857203198847,POINT (-148.3857203198847 65.48889096459155),2024-07-22,Hess Creek,,HeCr1,326,65.48885,148.38408,13,194,81,3,1,mesic-subxeric,"Sparse spruce, some birch, alder, willows","Rocky. Shallow layer of gravel around 14cm that bread knife was unable to cut through but thaw probe sometimes could. Then very long slow hard push to next rocky layer at 70ish. Most trees are still standing, as opposed to patch we walked through to arrive at this site. Extremely grassy, best wild raspberries I’ve had. Ground very dry, mostly covered by thick mat of grass litter. LC plot 179",325f019b-be7e-4b29-8e43-da2da5311878,,https://web.fulcrumapp.com/photos/view?photos=325f019b-be7e-4b29-8e43-da2da5311878,614e9876-38b0-46ea-9a53-ebceaca96600,,https://web.fulcrumapp.com/photos/view?photos=614e9876-38b0-46ea-9a53-ebceaca96600,396.34749502750725,7.557030229054373,11.294807877426965,0.9406928420066833,69.36226579956771
83d74bb1-5d8d-47f9-9b3c-9f4c8c1541d6,2024-07-22 21:28:44 UTC,2024-07-22 23:31:55 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:26:37 UTC,2024-07-24 03:26:37 UTC,1,,,,65.48508825704302,-148.3785510617049,POINT (-148.3785510617049 65.48508825704302),2024-07-22,Hess Creek,,HeCr2,323,65.48502,148.37849,11,190,108,3,2,subxeric,"Black spruce and birch, willows","LC plot 170. Many trees remain standing. Smaller fallen, larger standing. SOL very thin in some areas, vey dry and crumbly in others. Lots of raspberries and fireweed, but some bare patches too. ",b44a17cf-8576-4f37-acda-f90ee4d1a57c,,https://web.fulcrumapp.com/photos/view?photos=b44a17cf-8576-4f37-acda-f90ee4d1a57c,1ed4752e-4d0f-4eed-8f70-738a1819db65,,https://web.fulcrumapp.com/photos/view?photos=1ed4752e-4d0f-4eed-8f70-738a1819db65,323.63164085164817,8.531128038252882,13.247086929542144,0.0285734124481678,-1.0
3159c6d6-7cb1-42a9-95c1-0ffebe908afc,2024-07-23 00:14:58 UTC,2024-07-23 02:16:51 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:26:38 UTC,2024-07-24 03:26:38 UTC,1,,,,65.47964935090677,-148.35362227599902,POINT (-148.35362227599902 65.47964935090677),2024-07-22,Hess Creek,,HeCr3,251,65.47979,148.35455,1,168,246,3,2,subhygric,"Wet, short dense black spruce.","Old LC site 176. On flat plain, use to be wet spruce, now overtaken by grasses. Some trees have fallen. Used old atv trail to walk here, mega overgrown but ok. Never hit ice ",7a786907-5580-4f40-b695-02f27074846c,,https://web.fulcrumapp.com/photos/view?photos=7a786907-5580-4f40-b695-02f27074846c,e654b168-b01e-4b0b-8371-b84ef36ad452,,https://web.fulcrumapp.com/photos/view?photos=e654b168-b01e-4b0b-8371-b84ef36ad452,232.4423219757193,5.91711818485247,12.990654313741922,0.21246860921382904,-1.0
9fad0502-bcb2-4c02-95cf-6add10d9e806,2024-07-23 17:11:37 UTC,2024-07-23 18:54:42 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:26:38 UTC,2024-07-24 03:26:38 UTC,1,,,,65.48059117020703,-148.3535903399637,POINT (-148.3535903399637 65.48059117020703),2024-07-23,Hess Creek,,HeCr4,256,65.48053,148.35361,2,159,64,2,1,subhygric,"Dense low stature wet black spruce, willow","Old LC site 126, quite a few unburned trees in the area. Low severity fire, lots of fine branches  trees and thick organic horizons. ",d181875b-4c42-4ec7-8de1-8fe967139b3b,,https://web.fulcrumapp.com/photos/view?photos=d181875b-4c42-4ec7-8de1-8fe967139b3b,07d6af38-88d4-4e4d-bc6c-17a87823d482,,https://web.fulcrumapp.com/photos/view?photos=07d6af38-88d4-4e4d-bc6c-17a87823d482,258.07245760735526,13.208238829309288,22.954052458026418,0.11295026540756226,-1.0
23bbe71b-794b-4617-abca-842b2aa9c9d4,2024-07-23 19:17:30 UTC,2024-07-23 21:09:47 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:26:39 UTC,2024-07-24 03:26:39 UTC,1,,,,65.47810549201738,-148.36074564994914,POINT (-148.36074564994914 65.47810549201738),2024-07-23,Hess Creek,,HeCr5,234,65.4781,148.36072,4,180,90,3,2,subhygric,"Moderate density black spruce, willow",Old LC site 126. Lots of grass. Not much shrub regen. Many trees still standing. ,dec338df-263a-4d94-a3f8-5571919320d0,,https://web.fulcrumapp.com/photos/view?photos=dec338df-263a-4d94-a3f8-5571919320d0,2116d1e6-7c73-42c4-8fb3-b84e6358bf30,,https://web.fulcrumapp.com/photos/view?photos=2116d1e6-7c73-42c4-8fb3-b84e6358bf30,223.43239363557421,10.07186621399832,14.174535595510122,0.058926764875650406,-1.0
8f623444-90d1-4699-8bc6-614e4e54b66f,2024-07-23 21:57:40 UTC,2024-07-23 23:24:34 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-24 03:27:40 UTC,2024-07-24 03:27:40 UTC,1,,,,65.47995085834104,-148.36239106035637,POINT (-148.36239106035637 65.47995085834104),2024-07-23,Hess Creek,,HeCr6,241,65.47998,148.36237,3,169,335,3,1,subhygric,Moderate density black spruce. Tussocks. Willow. ,"Deep organic soil, many trees standing, mix of size, pretty dry, low (non ceratadon) moss regen",f031a2ab-59ef-4c6a-86cb-cf8a4d41054b,,https://web.fulcrumapp.com/photos/view?photos=f031a2ab-59ef-4c6a-86cb-cf8a4d41054b,028c1d0a-dcfd-44a1-8871-6b14cbf2aa13,,https://web.fulcrumapp.com/photos/view?photos=028c1d0a-dcfd-44a1-8871-6b14cbf2aa13,241.42055892944336,3.5355339059327373,3.0,0.0,-1.0
c1ff54cc-244c-4a4c-901d-5bfeafeed20d,2024-07-25 18:57:05 UTC,2024-07-25 22:15:57 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-26 17:22:06 UTC,2024-07-26 17:22:06 UTC,1,,,,65.17745355222793,-147.61687291064732,POINT (-147.61687291064732 65.17745355222793),2024-07-25,Haystack,,Hays4,701,65.17747,147.61681,11,158,67,1,1,subxeric,"Tall black spruce, some birch, willow","Very rocky slope, in mosaic of unburned stands. A few live trees on or near transect. Low severity burn visible in trees and soil, but most trees show at least signs of singeing. Most trees fairly large and tall. Some clumps of moss within belt remain unburned, though severely stressed. Little creek nearby. Mostly grass and shrubs. No seedlings in understory survey, and none obviously visual while sampling. Observational walk along transect revealed one PM seedling along entirety of transect! 2-3 PM seedling noticed on non-veg side of belt transect, but otherwise no sign of seedlings. ",ae5bff9c-c7ac-4dfa-b6a3-aa10548c7408,,https://web.fulcrumapp.com/photos/view?photos=ae5bff9c-c7ac-4dfa-b6a3-aa10548c7408,1d7357ef-8715-4dd9-9ed1-c7109074564a,,https://web.fulcrumapp.com/photos/view?photos=1d7357ef-8715-4dd9-9ed1-c7109074564a,701.5649881932711,9.436025927160394,23.369182990483534,0.07485288381576538,-1.0
caeb2478-f154-4555-ab37-4602e17cf676,2024-07-25 22:15:58 UTC,2024-07-26 00:43:12 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-26 17:22:07 UTC,2024-07-26 17:22:07 UTC,1,,,,65.17887247696028,-147.61929193537267,POINT (-147.61929193537267 65.17887247696028),2024-07-25,Haystack,,Hays5,735,65.1789,147.61932,7,172,81,2,2,subxeric,"Low density black spruce, willows",Lots of willow regeneration and grass. Site close to ATV trail. Rocky soils. No seedlings present on transect.,01c30935-6870-4ad5-87aa-bf7b79708256,,https://web.fulcrumapp.com/photos/view?photos=01c30935-6870-4ad5-87aa-bf7b79708256,b3f77da7-b7e3-46bc-a513-2a7bf8cf89f8,,https://web.fulcrumapp.com/photos/view?photos=b3f77da7-b7e3-46bc-a513-2a7bf8cf89f8,723.9329568878136,7.849119810145208,13.905301633116204,0.020929744467139244,-1.0
e9bea76d-c77b-4215-976c-90572b4ef90e,2024-07-26 00:43:21 UTC,2024-07-26 02:38:54 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-26 17:22:08 UTC,2024-07-26 17:22:08 UTC,1,,,,65.17743199085841,-147.62301173955973,POINT (-147.62301173955973 65.17743199085841),2024-07-25,Haystack,,Hays6,713,65.17746,147.62292,8,147,65,3,1,subxeric,"Low density black spruce, willows ","Low severity burn on trees, burned moss visible. Black spruce and aspen seedlings present in the area but not within transect belt. Very rocky soils with deep organic. ",a61b63ca-630c-4303-bde8-936c258dc946,,https://web.fulcrumapp.com/photos/view?photos=a61b63ca-630c-4303-bde8-936c258dc946,a40101eb-48b2-458d-9340-8813b406995c,,https://web.fulcrumapp.com/photos/view?photos=a40101eb-48b2-458d-9340-8813b406995c,709.3633363226083,3.4383992269727246,8.678035737363237,0.002168892417103052,123.52703905031154
7af073cc-244d-49b3-a47c-8bc69675c2ba,2024-07-28 17:36:54 UTC,2024-07-28 20:14:19 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-29 04:43:54 UTC,2024-07-29 04:43:54 UTC,1,,,,64.50763814860589,-146.42652663514977,POINT (-146.42652663514977 64.50763814860589),2024-07-28,McCoy Creek,,McCr1,298,64.5078,146.42619,0,0,83,2,2,subhygric,"Dense small black spruce, tussocks.","Lots of standing water. Sol thick, but obvious that fire moved through soil not through crown. Crowns of trees totally intact. Aluminum posts inserted by MM in fall 2023. Posts are slightly displaced from 30m, thever a slightly longer distance. Spruce seedlings common! Tussocks resprouting, though burned into pillars. ",08b7ef59-e294-4a10-bb2d-b2da872cee1d,,https://web.fulcrumapp.com/photos/view?photos=08b7ef59-e294-4a10-bb2d-b2da872cee1d,3dee7f96-b961-4db2-9dd0-7c4e4f50e23b,,https://web.fulcrumapp.com/photos/view?photos=3dee7f96-b961-4db2-9dd0-7c4e4f50e23b,242.22969153854055,8.26383277545452,9.799970720346407,0.041757404804229736,-1.0
8088b9f9-ea13-4895-83d5-f8b7e78bfb9e,2024-07-28 21:05:15 UTC,2024-07-29 00:21:18 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-29 04:43:55 UTC,2024-07-29 04:43:55 UTC,1,,,,64.48612598770067,-146.35035652931055,POINT (-146.35035652931055 64.48612598770067),2024-07-28,McCoy Creek,,McCr4,259,64.48589,146.35037,0,0,0,3,3,mesic,Dense relatively sizeable black spruce. ,"Small ridge in middle of transect, between tussocky black spruce near river and mixed stand on the other side. Highest severity fire we’ve seen so far. Organic soil completely burned, almost ALL trees down with crowns mostly intact and heavily burned roots. Ground cover thin layer of char over mineral, lots of ceratodon and Merchantia. Noted trees black spruce because of cone bearing. ",46d4fdc9-402e-4e49-abc5-212e61ce9029,,https://web.fulcrumapp.com/photos/view?photos=46d4fdc9-402e-4e49-abc5-212e61ce9029,a73d6ba8-44dd-4234-8e39-2d04ac690644,,https://web.fulcrumapp.com/photos/view?photos=a73d6ba8-44dd-4234-8e39-2d04ac690644,253.25620741128455,7.179764307343906,18.83557139342507,0.017609233036637306,3.9395347777471654
90799a4a-2393-4e09-a71a-bad8a83e7e75,2024-07-29 00:38:02 UTC,2024-07-29 18:00:07 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:39:07 UTC,2024-07-30 05:39:07 UTC,1,,,,64.48611277702774,-146.3504094893976,POINT (-146.3504094893976 64.48611277702774),2024-07-28,McCoy Creek,,McCr5,271,64.48677,146.35432,0,0,0,2,1,subhygric,Mid density black spruce with tussocks,"Low severity burn, sphagnum humps remain intact, trees all standing with crowns intact. Soils very deep, ice close to surface, not much standing water. A few live trees in area. Moderate amount of spruce seedlings. ",d4ba3d24-e55b-4289-a8a1-a8438e71b59e,,https://web.fulcrumapp.com/photos/view?photos=d4ba3d24-e55b-4289-a8a1-a8438e71b59e,b80d7a9f-7b53-4fe4-a222-18138764bb72,,https://web.fulcrumapp.com/photos/view?photos=b80d7a9f-7b53-4fe4-a222-18138764bb72,256.43934321345216,2.7487785330973487,6.96410703750701,0.18583451211452484,84.1070080717275
1c9b4863-bfe9-4fb9-bc57-664bf4eed3e0,2024-07-29 18:35:10 UTC,2024-07-29 20:21:44 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:39:07 UTC,2024-07-30 05:39:07 UTC,1,,,,64.48571928039358,-146.35845561611407,POINT (-146.35845561611407 64.48571928039358),2024-07-29,McCoy Creek,,McCr6,267,64.48573,146.35854,0,0,0,1,2,subhygric,"Mid dense moderate size black spruce, willows, some, tussocks. Larch in the area!","Weird site,sorry in advance. Some live trees near transect, some standing water, some fallen trees. Overall a weird hodgepodge of features. Not many low severity dnbrs in this area that are actually burned and actually black spruce forests, which is why we stuck with this weird site. Ground is burned even where trees are living. Raining, so couldn’t use whiteboard for photos","6760900a-3887-4dcf-87c3-534302d57389,66958850-773d-4557-8557-94ff97a3171a",",",https://web.fulcrumapp.com/photos/view?photos=6760900a-3887-4dcf-87c3-534302d57389%2C66958850-773d-4557-8557-94ff97a3171a,"c82beac9-ade1-4e75-b46c-9b9f87fd784b,a3319170-d5b4-4428-9ab7-a118d9bf2584",",",https://web.fulcrumapp.com/photos/view?photos=c82beac9-ade1-4e75-b46c-9b9f87fd784b%2Ca3319170-d5b4-4428-9ab7-a118d9bf2584,261.5214459461095,4.142085007163803,9.951326194266331,0.07586129754781723,-1.0
31299e21-fed2-4ca5-9b69-31ccc0a3fd8d,2024-07-29 22:42:26 UTC,2024-07-30 01:12:46 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:39:08 UTC,2024-07-30 05:39:08 UTC,1,,,,64.50567091223753,-146.4529708609668,POINT (-146.4529708609668 64.50567091223753),2024-07-29,McCoy Creek,,McCr2,243,64.50567,146.45302,0,0,54,2,2,subhygric,Dense small black spruce and tussocks,"Aluminum posts set up by Mario in fall 2023, difficult to access from river due to downed trees, trees mostly standing, crowns relatively intact, some standing water, some burned sphagnum hummocks, dead larch in area","f06878a9-4651-4bbd-8823-57debe44dfef,e2318f44-cd96-4d39-9f1a-ee803746887c",",",https://web.fulcrumapp.com/photos/view?photos=f06878a9-4651-4bbd-8823-57debe44dfef%2Ce2318f44-cd96-4d39-9f1a-ee803746887c,206af2b6-412a-459b-b6c1-edd3ae13db1a,,https://web.fulcrumapp.com/photos/view?photos=206af2b6-412a-459b-b6c1-edd3ae13db1a,242.425237634576,23.40957414493571,73.03213304154737,0.233727365732193,-1.0
1d5e76b1-d924-4b0d-bcd8-9d1925601c90,2024-07-30 01:28:51 UTC,2024-08-07 21:13:41 UTC,xanthe.walker@nau.edu,xanthe.walker@nau.edu,2024-07-30 05:39:31 UTC,2024-08-08 06:31:20 UTC,2,,,,64.50672749435948,-146.45293610184123,POINT (-146.45293610184123 64.50672749435948),2024-07-29,McCoy Creek,,McCr3,244,64.50671,146.4529,0,0,0,3,3,subhygric,Dense black spruce and tussocks ,"75% of trees upright, rest fallen. Trees show signs of high severity fire. Veg present includes Marchantia, Rubus cham., ledum gro., equisetum, chamerion Ang. Some birch seedlings observed in plot. Tussocks severely burned. Mature mixed forced 50-100 m away, could act as birch seed source. Patchy burning with deep organic soils in some areas and shallow in others.",e43a353e-1f97-4a3c-9cf4-981e103cb05e,,https://web.fulcrumapp.com/photos/view?photos=e43a353e-1f97-4a3c-9cf4-981e103cb05e,b4a45851-5948-4281-8409-d612a9393333,,https://web.fulcrumapp.com/photos/view?photos=b4a45851-5948-4281-8409-d612a9393333,239.6469383239746,3.578927613047741,3.0,0.0,118.828125
